Uniprot_Id,Protein_Name,Gene_Name,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20
P52895,"Aldo-keto reductase family 1 member C2, EC 1.-.-.-, EC 1.1.1.112, EC 1.1.1.209, EC 1.1.1.53, EC 1.1.1.62, EC 1.3.1.20 (3-alpha-HSD3) (Chlordecone reductase homolog HAKRD) (Dihydrodiol dehydrogenase 2, DD-2, DD2) (Dihydrodiol dehydrogenase/bile acid-binding protein, DD/BABP) (Type III 3-alpha-hydroxysteroid dehydrogenase, EC 1.1.1.357)",AKR1C2,117600000,92903000,35995000,29638000,39666000,32060000,23163000,18758000,40553000,31603000,13582000,11771000,4541400,6510400,7258500,8117300,7258500,8117300,9928000,8755500
P52907,F-actin-capping protein subunit alpha-1 (CapZ alpha-1),CAPZA1,16700000,22472000,30045000,21923000,12605000,7504800,11501000,11077000,9691900,6794900,18531000,17934000,6446200,10440000,8640400,8134800,8640400,8134800,11238000,7330600
P53004,"Biliverdin reductase A, BVR A, EC 1.3.1.24 (Biliverdin-IX alpha-reductase)",BLVRA,5629200,3507300,12925000,10263000,3319300,2458500,4738100,4043200,6265100,4428100,7329400,8980300,5633900,5331300,5152600,5879300,5152600,5879300,11339000,7031400
P53007,"Tricarboxylate transport protein, mitochondrial (Citrate transport protein, CTP) (Solute carrier family 25 member 1) (Tricarboxylate carrier protein)",SLC25A1,2842000,3088100,6701500,4483200,1795300,1913500,3654300,3914300,3257400,3374900,5443800,3878600,2775900,4092500,3438100,3227500,3438100,3227500,3077700,2519200
P53041,"Serine/threonine-protein phosphatase 5, PP5, EC 3.1.3.16 (Protein phosphatase T, PP-T, PPT)",PPP5C,4720500,6343700,7217000,5600100,1271700,953250,2148600,1543600,0,3280500,3030100,2416500,1530700,1612400,1526200,1464100,1526200,1464100,2000300,526340
P53367,Arfaptin-1 (ADP-ribosylation factor-interacting protein 1),ARFIP1,418370,240620,4306900,5536400,1098900,0,714600,750660,1469700,1609000,1396400,5689200,758570,1015600,752490,597240,752490,597240,1066000,909350
P53396,"ATP-citrate synthase, EC 2.3.3.8 (ATP-citrate (pro-S-)-lyase, ACL) (Citrate cleavage enzyme)",ACLY,8360000,4879600,4283000,1355000,5881800,3010500,854530,590110,1343900,228950,1808400,2545500,357120,221610,901780,366410,389490,366410,659760,931310
P53597,"Succinate--CoA ligase [ADP/GDP-forming] subunit alpha, mitochondrial, EC 6.2.1.4, EC 6.2.1.5 (Succinyl-CoA synthetase subunit alpha, SCS-alpha)",SUCLG1,3593800,4250500,6404900,4580600,4086400,3787100,4641000,5190300,6533800,4919000,6306200,6048400,4441600,3874800,4917800,4668100,4917800,4668100,3976700,3937400
P53618,"Coatomer subunit beta (Beta-coat protein, Beta-COP)",COPB1,3456000,1235300,4779400,3139400,8071800,5249500,3113600,2852300,2815800,2257300,2212000,1751100,609480,294740,312220,234640,312220,234640,1291900,762350
P53621,"Coatomer subunit alpha (Alpha-coat protein, Alpha-COP) (HEP-COP, HEPCOP) [Cleaved into: Xenin (Xenopsin-related peptide); Proxenin ]",COPA,6124800,7369400,7505900,6101200,6194300,4413900,4713200,3488600,4734200,2077800,2381700,1653900,654570,699640,1348300,935220,1309000,935220,1504800,2369700
P53634,"Dipeptidyl peptidase 1, EC 3.4.14.1 (Cathepsin C) (Cathepsin J) (Dipeptidyl peptidase I, DPP-I, DPPI) (Dipeptidyl transferase) [Cleaved into: Dipeptidyl peptidase 1 exclusion domain chain (Dipeptidyl peptidase I exclusion domain chain); Dipeptidyl peptidase 1 heavy chain (Dipeptidyl peptidase I heavy chain); Dipeptidyl peptidase 1 light chain (Dipeptidyl peptidase I light chain) ]",CTSC,3649100,2927900,16723000,16688000,3102600,2385100,7558700,7773100,2778900,3244100,10227000,6476200,4411800,5120300,4866800,4674700,4866800,4674700,6629200,3144600
P53990,"IST1 homolog, hIST1 (Charged multivesicular body protein 8, CHMP8) (Putative MAPK-activating protein PM28)",IST1,1286900,4243500,2584500,1997300,1993000,1852200,1465100,1043400,1844600,1529200,2240400,5986500,1221200,1376100,931460,1410600,931460,1410600,3271400,1599000
P53992,Protein transport protein Sec24C (SEC24-related protein C),SEC24C,5517800,3885300,4063100,2354500,882420,993960,1638300,1090800,918390,606650,0,3177200,193140,430580,692880,632310,692880,632310,890730,902160
P53999,"Activated RNA polymerase II transcriptional coactivator p15 (Positive cofactor 4, PC4) (SUB1 homolog) (p14)",SUB1,3132600,4628300,1738500,1646700,0,0,1153300,0,0,0,2611200,2548400,834400,988410,3783200,1309700,3783200,1309700,4769600,3891700
P54108,"Cysteine-rich secretory protein 3, CRISP-3 (Specific granule protein of 28 kDa, SGP28)",CRISP3,36982000,23780000,21614000,17299000,5296500,2115000,70268000,67393000,27712000,15979000,12662000,11387000,1437200,2451400,10182000,8462700,10205000,8462700,4768200,4150800
P54136,"Arginine--tRNA ligase, cytoplasmic, EC 6.1.1.19 (Arginyl-tRNA synthetase, ArgRS)",RARS1,7190900,6334200,5343800,5238500,3144200,2663600,3108000,2685000,5923900,4799600,3485200,3521900,721400,931830,853970,787680,853970,787680,1009400,2152000
P54577,"Tyrosine--tRNA ligase, cytoplasmic, EC 6.1.1.1 (Tyrosyl-tRNA synthetase, TyrRS) [Cleaved into: Tyrosine--tRNA ligase, cytoplasmic, N-terminally processed ]",YARS1,1218800,2139700,2891500,3503700,1615600,1215100,1774100,2330300,0,0,1295200,5075400,1158300,0,1392200,0,1392200,0,0,1160900
P54578,"Ubiquitin carboxyl-terminal hydrolase 14, EC 3.4.19.12 (Deubiquitinating enzyme 14) (Ubiquitin thioesterase 14) (Ubiquitin-specific-processing protease 14)",USP14,3373500,2476600,5394800,4729300,2677000,3013500,2862400,2471500,2091200,1567600,2141700,2722500,1740700,1664000,1508000,2150100,1508000,2150100,2022900,1648600
P54652,"Heat shock-related 70 kDa protein 2, Heat shock 70 kDa protein 2",HSPA2,4382800,3836100,5194400,4849600,1003500,1064700,1043900,1154500,1586300,1603700,3118000,3234500,1100200,1831600,2056100,2023400,2056100,2023400,1077800,726700
P54727,"UV excision repair protein RAD23 homolog B, HR23B, hHR23B (XP-C repair-complementing complex 58 kDa protein, p58)",RAD23B,4717200,2345900,15468000,10522000,9857100,6369500,7281800,5975600,3990300,4085500,14341000,14035000,4601100,4987000,3254600,4502700,3254600,4502700,5786700,4089600
P54819,"Adenylate kinase 2, mitochondrial, AK 2, EC 2.7.4.3 (ATP-AMP transphosphorylase 2) (ATP:AMP phosphotransferase) (Adenylate monophosphate kinase) [Cleaved into: Adenylate kinase 2, mitochondrial, N-terminally processed ]",AK2,8172900,7476100,9694800,7595000,2821400,2153900,10251000,10282000,5544100,4204500,17937000,17807000,6364400,6739900,7509300,6189100,7509300,6189100,8322800,5354800
P54868,"Hydroxymethylglutaryl-CoA synthase, mitochondrial, HMG-CoA synthase, EC 2.3.3.10 (3-hydroxy-3-methylglutaryl coenzyme A synthase)",HMGCS2,1072300,695410,2648000,4164100,1135600,988700,1341800,2790400,2049600,1300000,6521400,5381600,115990,428270,1648100,949430,1648100,949430,1723700,3494400
P55042,GTP-binding protein RAD (RAD1) (Ras associated with diabetes),RRAD,1775900,2114900,6141200,4167200,0,825210,0,686040,1174900,1003800,1136600,1422900,493680,0,1009800,0,1009800,0,1205400,793770
P55058,Phospholipid transfer protein (Lipid transfer protein II),PLTP,0,870780,425640,403810,321050,849160,12658000,16946000,34653000,10907000,0,1112900,839380,0,1290100,1004700,1290100,1004700,0,0
P55072,"Transitional endoplasmic reticulum ATPase, TER ATPase, EC 3.6.4.6 (15S Mg(2+)-ATPase p97 subunit) (Valosin-containing protein, VCP)",VCP,28733000,26980000,43412000,37299000,27449000,22255000,17457000,14270000,14794000,12492000,25803000,23364000,11378000,12034000,15686000,15889000,15686000,15889000,16360000,14287000
P55084,"Trifunctional enzyme subunit beta, mitochondrial (TP-beta) [Includes: 3-ketoacyl-CoA thiolase, EC 2.3.1.155, EC 2.3.1.16 (Acetyl-CoA acyltransferase) (Beta-ketothiolase) ]",HADHB,9967000,9101600,15761000,11009000,4128100,3591700,6982100,5303300,6189900,5943100,17744000,18074000,8573900,7569400,11841000,10488000,11841000,10488000,7853100,6324300
P55145,Mesencephalic astrocyte-derived neurotrophic factor (Arginine-rich protein) (Protein ARMET),MANF,0,950630,2473500,2915900,0,0,2365100,2062100,1645100,1360800,2968100,2875100,1244800,1326600,2339200,1686900,2339200,1686900,2145600,1564700
P55209,"Nucleosome assembly protein 1-like 1 (NAP-1-related protein, hNRP)",NAP1L1,7769300,5635200,12099000,9869600,754860,1335200,2317500,1799400,2643200,2371900,4155100,3895700,730200,966570,476230,176930,476230,176930,2500500,2418900
P55735,Protein SEC13 homolog (GATOR complex protein SEC13) (SEC13-like protein 1) (SEC13-related protein),SEC13,5980800,6011000,2869400,4629400,816810,1008100,1744500,1397500,1643000,1667400,2539600,2624600,1484900,433120,713110,0,713110,0,696970,1274200
P55769,"NHP2-like protein 1 (High mobility group-like nuclear protein 2 homolog 1) (OTK27) (SNU13 homolog, hSNU13) (U4/U6.U5 small nuclear ribonucleoprotein SNU13) (U4/U6.U5 tri-snRNP 15.5 kDa protein) [Cleaved into: NHP2-like protein 1, N-terminally processed ]",SNU13,0,0,4803500,3975400,711180,423420,1535200,1739000,4563500,3599400,4970300,5525200,1014000,1092800,894810,953170,894810,953170,3392900,1440900
P55786,"Puromycin-sensitive aminopeptidase, PSA, EC 3.4.11.14 (Cytosol alanyl aminopeptidase, AAP-S)",NPEPPS,16205000,11447000,18461000,15496000,8297500,7127700,7299100,6114300,9531500,11752000,11654000,10244000,5486200,5788100,5196200,4722600,5196200,4654600,8221600,7292100
P55795,"Heterogeneous nuclear ribonucleoprotein H2, hnRNP H2 (FTP-3) (Heterogeneous nuclear ribonucleoprotein H', hnRNP H') [Cleaved into: Heterogeneous nuclear ribonucleoprotein H2, N-terminally processed ]",HNRNPH2,954910,952000,1524500,1131500,0,0,936790,882420,865300,0,2756000,1234900,823610,847570,468570,543860,468570,543860,3053100,1309100
P55809,"Succinyl-CoA:3-ketoacid coenzyme A transferase 1, mitochondrial, SCOT, EC 2.8.3.5 (3-oxoacid CoA-transferase 1) (Somatic-type succinyl-CoA:3-oxoacid CoA-transferase, SCOT-s) (Succinyl-CoA:3-oxoacid CoA transferase)",OXCT1,2166300,2410700,2937000,2245900,2290200,1955300,2819700,2403400,1197800,1269600,2616200,3467500,1459900,1671100,1644500,537800,1644500,537800,3049600,4333100
P55884,"Eukaryotic translation initiation factor 3 subunit B, eIF3b (Eukaryotic translation initiation factor 3 subunit 9) (Prt1 homolog, hPrt1) (eIF-3-eta) (eIF3 p110) (eIF3 p116)",EIF3B,4215900,4132700,4527200,3923200,5470700,2895200,2240100,1876100,1632000,4007600,2368400,2793200,1719600,1898300,2427900,1753700,2470100,1753700,2700700,1903100
P56134,"ATP synthase subunit f, mitochondrial (ATP synthase membrane subunit f)",ATP5MF,3363200,2074000,7627100,6455200,1299300,1069900,3283300,2463500,4709000,5234200,3641100,3039200,3289000,4244300,3135900,2896700,3135900,2896700,2795300,2138700
P56192,"Methionine--tRNA ligase, cytoplasmic, EC 6.1.1.10 (Methionyl-tRNA synthetase, MetRS)",MARS1,2290600,2530800,2465200,911980,621650,449420,611310,406020,2830200,2754200,568800,160940,407330,418440,449260,163290,449260,163290,668700,523300
P56537,"Eukaryotic translation initiation factor 6, eIF-6 (B(2)GCN homolog) (B4 integrin interactor) (CAB) (p27(BBP))",EIF6,3188900,4329500,7932800,7019100,2840700,1274500,5880100,4051900,0,4129100,7402400,6387300,3364500,5499000,4714100,2687200,4714100,2687200,5825400,4712800
P56597,"Nucleoside diphosphate kinase homolog 5, NDK-H 5, NDP kinase homolog 5 (Inhibitor of p53-induced apoptosis-beta, IPIA-beta) (Testis-specific nm23 homolog) (nm23-H5)",NME5,825270,0,4784900,5480300,2578700,321310,0,0,1239200,1626000,4410500,5030600,993820,1064200,1029800,1153800,1029800,1153800,2197200,0
P57735,Ras-related protein Rab-25 (CATX-8),RAB25,2270400,0,5138000,2331200,3239300,1738300,1541100,1643900,1500000,2106600,1548600,1675200,1018900,1059600,1066900,1114600,1066900,1114600,1587900,1632000
P57737,"Coronin-7, Crn7 (70 kDa WD repeat tumor rejection antigen homolog)",CORO7,4195200,4385300,14959000,8863000,1128000,1139100,3343000,1616100,1015100,983210,7933600,7653900,1655400,1387500,1662400,1201100,1662400,1201100,1614200,1173300
P57764,"Gasdermin-D (Gasdermin domain-containing protein 1) [Cleaved into: Gasdermin-D, N-terminal, GSDMD-NT, hGSDMD-NTD; Gasdermin-D, C-terminal, GSDMD-CT, hGSDMD-CTD ]",GSDMD,1098700,929310,1250900,2099300,983140,777790,741420,786950,0,749300,835270,838620,877390,0,0,459620,0,459620,524090,501530
P58107,Epiplakin (450 kDa epidermal antigen),EPPK1,0,786760,5066900,4032000,4383200,2569200,354710,550600,6144800,1094700,1372100,1826600,1534400,1843000,632680,0,632680,0,722880,0
P58340,Myeloid leukemia factor 1 (Myelodysplasia-myeloid leukemia factor 1),MLF1,48778000,30008000,35754000,21286000,2691900,2275500,1706600,545060,13740000,11926000,6295200,6753300,9500300,6541100,8127200,8623300,8127200,8631600,1591000,1516500
P58499,"Protein FAM3B (Cytokine-like protein 2-21) (Pancreatic-derived factor, PANDER)",FAM3B,1192900,1108800,1988600,1435400,4617600,2449900,1664300,1414600,1195800,954540,1963300,1759600,593780,591000,951320,1116400,951320,1116400,0,146140
P59666,"Neutrophil defensin 3 (Defensin, alpha 3) (HNP-3, HP-3, HP3) [Cleaved into: HP 3-56; Neutrophil defensin 2 (HNP-2, HP-2, HP2) ]",DEFA3,185800000,247730000,41228000,32733000,1198700,895240,150060000,159900000,32665000,19441000,30873000,30277000,12366000,14833000,60924000,51401000,61409000,51401000,108150000,80732000
P59910,DnaJ homolog subfamily B member 13 (Testis and spermatogenesis cell-related protein 6) (Testis spermatocyte apoptosis-related gene 6 protein) (Testis spermatogenesis apoptosis-related gene 3 protein) (Testis spermatogenesis apoptosis-related gene 6 protein),DNAJB13,5489700,4226200,6346300,4010800,1059300,1106100,552660,645350,972020,931630,603110,630150,431540,564390,472260,605090,487720,636400,462810,494800
P59998,"Actin-related protein 2/3 complex subunit 4 (Arp2/3 complex 20 kDa subunit, p20-ARC)",ARPC4,4312800,3429400,13204000,9693800,6366600,5351000,6126200,5404100,8495100,9044700,7496000,7497500,3524300,4217200,3671500,3499400,3679600,3499400,8436000,7499700
P60174,"Triosephosphate isomerase, TIM, EC 5.3.1.1 (Methylglyoxal synthase, EC 4.2.3.3) (Triose-phosphate isomerase)",TPI1,120320000,101620000,189360000,151960000,63812000,52916000,101630000,82068000,100170000,98543000,153150000,132230000,68847000,70672000,69602000,67682000,69602000,68151000,106940000,97452000
P60228,"Eukaryotic translation initiation factor 3 subunit E, eIF3e (Eukaryotic translation initiation factor 3 subunit 6) (Viral integration site protein INT-6 homolog) (eIF-3 p48)",EIF3E,5537300,5066100,2037300,3618300,1322600,1002000,2591900,1990300,1980100,1639900,1428900,1149200,603320,653040,538460,453310,489740,453310,6079700,5601500
P60660,"Myosin light polypeptide 6 (17 kDa myosin light chain, LC17) (Myosin light chain 3, MLC-3) (Myosin light chain alkali 3, Myosin light chain A3) (Smooth muscle and nonmuscle myosin light chain alkali 6)",MYL6,34970000,38248000,79033000,54522000,19553000,16820000,34772000,27413000,29492000,26040000,74393000,71954000,27240000,27867000,31619000,28536000,31619000,28536000,42066000,34121000
P60709,"Actin, cytoplasmic 1 (Beta-actin) [Cleaved into: Actin, cytoplasmic 1, N-terminally processed ]",ACTB,587569984,480750016,1161600000,885969984,391209984,324089984,486169984,436990016,459280000,356990016,734689984,646200000,240170000,266550000,280700000,241300000,281900000,241300000,337510016,225730000
P60842,"Eukaryotic initiation factor 4A-I, eIF-4A-I, eIF4A-I, EC 3.6.4.13 (ATP-dependent RNA helicase eIF4A-1)",EIF4A1,22052000,17153000,23893000,18500000,12431000,11866000,9632000,8217600,11087000,13171000,16535000,14676000,5185200,6017500,4915700,4086900,4915700,4086900,8504800,6337400
P60866,40S ribosomal protein S20 (Small ribosomal subunit protein uS10),RPS20,7123400,5939600,5459900,5102500,1947100,1909800,2098800,2106900,3977600,3372700,18401000,14063000,6569200,5896400,5421300,5175300,5421300,5175300,6981400,8237600
P60891,"Ribose-phosphate pyrophosphokinase 1, EC 2.7.6.1 (PPRibP) (Phosphoribosyl pyrophosphate synthase I, PRS-I)",PRPS1,4624400,3506200,5596100,5259900,1709500,1433500,1338400,2128100,3893400,3547000,3556500,3415500,737080,714030,596590,782460,596590,782460,3729800,2311300
P60900,"Proteasome subunit alpha type-6 (27 kDa prosomal protein, PROS-27, p27K) (Macropain iota chain) (Multicatalytic endopeptidase complex iota chain) (Proteasome iota chain)",PSMA6,7489500,8573200,20506000,18854000,8971300,7281100,9641300,7838300,11060000,9494800,18315000,18014000,9259000,11112000,8014900,8090100,8014900,7921100,15166000,9855900
P60903,Protein S100-A10 (Calpactin I light chain) (Calpactin-1 light chain) (Cellular ligand of annexin II) (S100 calcium-binding protein A10) (p10 protein) (p11),S100A10,4750900,4839900,19992000,14486000,8155200,8606700,9143500,12201000,11461000,27926000,7694300,9849600,2934800,4710300,6996400,5701100,6996400,5701100,7888700,9119300
P60953,"Cell division control protein 42 homolog, EC 3.6.5.2 (G25K GTP-binding protein)",CDC42,10446000,12385000,14993000,12704000,2176100,1985100,9808100,7465000,5221300,6040600,12928000,8296000,2523000,3845000,3702600,3934700,3702600,3934700,4934400,3349900
P60981,"Destrin (Actin-depolymerizing factor, ADF)",DSTN,16890000,14973000,28988000,24820000,5254600,4695200,10722000,9342000,21027000,18349000,9613400,10523000,5191200,5924200,4095300,4207300,4095300,4207300,6811700,7249300
P61019,"Ras-related protein Rab-2A, EC 3.6.5.2",RAB2A,2783500,2433100,13537000,10817000,5300300,4578900,4373600,2711000,8409600,7790800,5222800,5400900,3920800,3374200,2667100,2898400,2667100,2898400,4508800,3329800
P61020,"Ras-related protein Rab-5B, EC 3.6.5.2",RAB5B,995510,311110,4209700,3063900,0,944670,659850,288160,1103000,1133400,1952000,1180300,778870,895040,378070,759470,378070,759470,967560,789810
P61026,"Ras-related protein Rab-10, EC 3.6.5.2",RAB10,8661200,7991000,14511000,10826000,6244300,6993400,4872800,3469700,177490,1111200,1405600,6234500,210950,247920,479170,355340,402730,355340,387180,764410
P61077,"Ubiquitin-conjugating enzyme E2 D3, EC 2.3.2.23 ((E3-independent) E2 ubiquitin-conjugating enzyme D3, EC 2.3.2.24) (E2 ubiquitin-conjugating enzyme D3) (Ubiquitin carrier protein D3) (Ubiquitin-conjugating enzyme E2(17)KB 3) (Ubiquitin-conjugating enzyme E2-17 kDa 3) (Ubiquitin-protein ligase D3)",UBE2D3,6753800,5799100,17544000,12253000,6581200,4109700,6304400,5168400,10774000,5484200,10268000,9108500,4690400,5808300,3544600,4454800,3544600,4454800,8483400,5696900
P61088,"Ubiquitin-conjugating enzyme E2 N, EC 2.3.2.23 (Bendless-like ubiquitin-conjugating enzyme) (E2 ubiquitin-conjugating enzyme N) (Ubc13) (UbcH13) (Ubiquitin carrier protein N) (Ubiquitin-protein ligase N)",UBE2N,19403000,16717000,28541000,24992000,14106000,10193000,11419000,10923000,10869000,10234000,10759000,13120000,3978400,4362900,2650700,1745600,2650700,1745600,14253000,11187000
P61106,Ras-related protein Rab-14,RAB14,10087000,8268700,15750000,11450000,8540400,5623500,3357600,2361200,6678500,4839700,8001300,7521600,4122100,4107000,2964100,3441300,3486800,3441300,4655300,4143300
