Uniprot_Id,Protein_Name,Gene_Name,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M28,M29,M30,M31,M32,M33,M34,M35,M36,M37,M38,M39,M40,M41,M42,M43,M44,M45,M46,M47,M48,M49,M50,M51,M52,M53,M54,M55,M56,M57,M58,M59,M60,M61,M62,M63,M64,M65,M66,M67,M68,M69,M70,M71,M72,M73,M74
P05155,"Plasma protease C1 inhibitor, C1 Inh, C1Inh (C1 esterase inhibitor) (C1-inhibiting factor) (Serpin G1)",SERPING1,189070000,101390000,84329000,185710000,337520000,147480000,71478000,601670016,73412000,61766000,47796000,66109000,158810000,48344000,107680000,51480000,52313000,99348000,36000000,366380000,745420032,65639000,614240000,140790000,36655000,1455699968,94910000,118840000,189130000,404209984,440100000,776049984,148210000,731329984,164200000,107130000,112750000,585720000,1290000000,40867000,1415399936,65691000,83658000,182010000,68866000,110670000,107050000,127960000,264640000,50252000,838780032,974380032,116830000,52726000,1952199936,854449984,221440000,1019600000,1043600000,1595299968,1320300032,45947000,987009984,159300000,123910000,260250000,240640000,26198000,56606000,165580000,202430000,104640000,759619968,172780000
P05156,"Complement factor I, EC 3.4.21.45 (C3B/C4B inactivator) [Cleaved into: Complement factor I heavy chain; Complement factor I light chain ]",CFI,276560000,177560000,160880000,169550000,80165000,193320000,104320000,388080000,157000000,126710000,96373000,171980000,124850000,273870016,215410000,224110000,150150000,297870016,78174000,114770000,161470000,198020000,92229000,152640000,176480000,222360000,233080000,244800000,264770000,181440000,171580000,69050000,251600000,327670016,307769984,19702000,208850000,122350000,202600000,245130000,169510000,180980000,260530000,167430000,99856000,189790000,14782000,183950000,54154000,14549000,134220000,212830000,204030000,103500000,208610000,132130000,18818000,119060000,170480000,330129984,178850000,301640000,153700000,82019000,268540000,244750000,110270000,7809200,107460000,273820000,52650000,147530000,201320000,177170000
P05362,"Intercellular adhesion molecule 1, ICAM-1 (Major group rhinovirus receptor) (CD antigen CD54)",ICAM1,21239000,16252000,4704700,2263900,0,1333600,3985600,5346900,10089000,1922200,167970,1538800,618440,4581700,1892600,8068400,20371000,5090900,4863700,5147900,1530300,3299900,2725800,2054900,5159300,2285400,3851800,2241900,1645100,2370700,5770400,0,2198400,1761700,2814000,478920,6839400,1721000,2076800,3808400,1609000,1508600,3018300,2421500,0,1877000,1197600,3890000,781810,101000,5539900,665170,1354700,1988500,4975000,649760,468030,4246000,3155100,24628000,2795400,4698500,1387200,1684000,3569200,2272900,1032600,76027,2209900,2501600,471340,2516800,1672100,2597700
P05452,"Tetranectin, TN (C-type lectin domain family 3 member B) (Plasminogen kringle 4-binding protein)",CLEC3B,43106000,31108000,34214000,27580000,55412000,50318000,11690000,103700000,36711000,48544000,30964000,41774000,98247000,42098000,47830000,15586000,9455200,34201000,11132000,16342000,23742000,25073000,18069000,38227000,18496000,28279000,26996000,14524000,20215000,16415000,37100000,17195000,14569000,29316000,17914000,3898000,7246400,36212000,20874000,13316000,24228000,36842000,21314000,9912000,32643000,18305000,1520400,22375000,9472000,1601700,70067000,59470000,16292000,4942800,39351000,27968000,5123200,36731000,53538000,115500000,34700000,23945000,14455000,13567000,39075000,26902000,15997000,4553000,20504000,30902000,21930000,19742000,29600000,27805000
P05543,Thyroxine-binding globulin (Serpin A7) (T4-binding globulin),SERPINA7,4004500,458550,3212200,5911300,17988000,7830900,0,31396000,1109400,4871700,936470,1116000,21525000,115870,5667400,4183000,2076700,3034800,1209200,9773300,13224000,1498100,14072000,1058400,4946500,85366000,2594500,3170100,6883000,3470700,5069100,27888000,2472400,27030000,2632800,25451000,3251300,43283000,86749000,1738600,110940000,0,3462800,1336400,3999000,3102900,6149400,1514300,19410000,1235500,58943000,2676500,582240,0,153990000,57008000,12206000,101200000,77393000,333710016,212300000,876110,110690000,30706000,7621000,6579400,3893900,3424700,327040,11738000,26872000,801210,112130000,12829000
P05546,"Heparin cofactor 2 (Heparin cofactor II, HC-II) (Protease inhibitor leuserpin-2, HLS2) (Serpin D1)",SERPIND1,735280,1102500,304440,12243000,78961000,9500600,4721500,194900000,136260,904950,1364900,4156200,43488000,1871000,3313200,4208700,1585800,3601700,295910,44911000,24595000,5794500,81189000,7512000,1683200,459300000,4342400,7379200,10143000,3297800,16495000,61731000,9855100,53493000,5563400,25356000,3374300,144470000,229930000,952110,92945000,5773700,6010900,5722700,788170,5360100,33058000,5202600,41587000,1423100,112080000,76786000,5991000,1426100,42177000,154110000,36858000,147110000,254750000,140310000,144860000,2246700,88653000,14509000,10892000,15663000,3437000,10584000,1796200,17903000,86029000,1871400,105670000,8230500
P06276,"Cholinesterase, EC 3.1.1.8 (Acylcholine acylhydrolase) (Butyrylcholine esterase) (Choline esterase II) (Pseudocholinesterase)",BCHE,641900,0,0,469330,14095000,0,0,38520000,950580,0,776360,2032300,18264000,437890,1459800,0,148870,829000,333940,1328700,2204600,335940,1902200,406280,374010,37839000,82079,0,872060,1415600,1684200,3831300,1691700,6450100,821450,902470,0,7947400,18348000,138180,14714000,0,507570,792850,0,1118500,1905900,576150,87504,0,23902000,11411000,928240,356770,17514000,14659000,1364300,37411000,22063000,37559000,6999100,765790,5072200,1846700,2030400,1045800,443150,673850,331240,3070300,4953300,364440,2640800,790740
P06396,"Gelsolin (AGEL) (Actin-depolymerizing factor, ADF) (Brevin)",GSN,156870000,139520000,177030000,216910000,95841000,236780000,24420000,261270000,52459000,79949000,43324000,73280000,83411000,63983000,148060000,158960000,32267000,120960000,16860000,48016000,165260000,297710016,44141000,315020000,224440000,136700000,169420000,355430016,266540000,223060000,83333000,68829000,222410000,255970000,218830000,10743000,170480000,87573000,80790000,28025000,91964000,198910000,139000000,86402000,102590000,120540000,24884000,128240000,48289000,22510000,389240000,240260000,160310000,83008000,262520000,221740000,19478000,205030000,206370000,279840000,112420000,94842000,70256000,102240000,134380000,262620000,41127000,27283000,152000000,188430000,176840000,152680000,202630000,219510000
P06681,"Complement C2, EC 3.4.21.43 (C3/C5 convertase) [Cleaved into: Complement C2b fragment; Complement C2a fragment ]",C2,1050499968,657569984,333569984,681889984,181840000,381160000,305910016,2365700096,407820000,122970000,253450000,248460000,722049984,913299968,610080000,540849984,215850000,540259968,125060000,776729984,1024099968,560460032,1035299968,589249984,729150016,2616399872,424240000,659900032,904000000,459000000,498780000,1102400000,957800000,2207899904,884910016,393030016,782470016,788209984,1028600000,580230016,1472400000,978440000,633960000,580609984,557880000,725020032,54641000,506769984,140630000,58915000,1463900032,466160000,539459968,254000000,1476700032,1216999936,83378000,903369984,1492300032,3600000000,1724099968,424169984,1614000000,763400000,1036600000,944540032,753219968,62305000,617740032,809660032,1093299968,1381900032,1530400000,893360000
P06702,"Protein S100-A9 (Calgranulin-B) (Calprotectin L1H subunit) (Leukocyte L1 complex heavy chain) (Migration inhibitory factor-related protein 14, MRP-14, p14) (S100 calcium-binding protein A9)",S100A9,4799300,55715000,13915000,12357000,678220,15679000,106160000,46573000,5854200,11846000,3665700,2451400,833920,74071000,134120000,77931000,7201900,38600000,6045200,88190000,214940000,2869100,4427500,8294400,15134000,217850000,27002000,7456200,14568000,840950016,87936000,5604000,44096000,318649984,427689984,505580,44349000,219970000,21550000,446230016,227400000,122750000,604590016,916190016,115710000,130110000,2632000,105020000,18913000,5098900,12496000,21070000,34987000,94520000,287489984,69672000,27627000,60002000,52234000,17147000,37778000,5128500,114740000,5434000,18638000,5784700,42993000,1024400,35344000,22990000,2737900,17348000,39885000,25750000
P06727,"Apolipoprotein A-IV, Apo-AIV, ApoA-IV (Apolipoprotein A4)",APOA4,242410000,72730000,116430000,52715000,264490000,329710016,24173000,804320000,57563000,31679000,12721000,165370000,90162000,34062000,173710000,116620000,144780000,273820000,54675000,161530000,407440000,136700000,12725000,187280000,88053000,165690000,83710000,93056000,221740000,1012400000,599260032,67233000,145770000,605680000,175350000,31231000,76103000,67095000,323340000,38406000,305009984,192350000,26032000,284990016,48369000,185120000,62250000,217610000,75698000,49835000,687820032,564520000,694809984,155380000,415249984,1003699968,18123000,219700000,550060032,724110016,128020000,314329984,255700000,157560000,176680000,87720000,73679000,49963000,86088000,288830016,191620000,139300000,257670000,50338000
P06733,"Alpha-enolase, EC 4.2.1.11 (2-phospho-D-glycerate hydro-lyase) (C-myc promoter-binding protein) (Enolase 1) (MBP-1) (MPB-1) (Non-neural enolase, NNE) (Phosphopyruvate hydratase) (Plasminogen-binding protein)",ENO1,0,279930,0,14069,0,40974,0,77091,18054,92482,2967.300049,3254.199951,13402,23624,14998,60200,0,0,2507.899902,0,0,0,27836,0,24013,293560,0,31654,0,557950,125330,44280,1164800,34184,55283,40702,0,5686800,11162,41084,5594800,58377,90959,1356800,51709000,104140,32299000,18651,0,28426,165180,8955.400391,1317900,21899,9160300,2211800,58937,10371000,46656000,1075900,182640000,12568,622510,1097900,3705.5,23522,35258,32471,50229,13218,218050,0,267670,0
P07195,"L-lactate dehydrogenase B chain, LDH-B, EC 1.1.1.27 (LDH heart subunit, LDH-H) (Renal carcinoma antigen NY-REN-46)",LDHB,648960,2714700,670370,2479800,70584,1385400,772850,40936000,459330,0,0,0,5385700,305900,0,1805500,172190,0,591760,5053900,2252700,1627200,6036000,476880,1504100,2255400,569370,1494600,1206600,6825600,2371900,430880,1871500,4822800,830780,1108200,2656000,19234000,3950800,2040700,22771000,5625800,1490900,1613900,73477000,606390,16326000,1863000,2140100,636540,9774100,2585700,3284800,1144600,13257000,8376600,973300,17189000,27359000,10180000,51740000,450450,5738700,2645100,1255000,3325500,3917000,515460,0,82128,2283000,2144200,351610,2074700
P07225,Vitamin K-dependent protein S,PROS1,19312000,25165000,24894000,45712000,28662000,26553000,21850000,155500000,14811000,5705400,9915200,27129000,19118000,34213000,39112000,25944000,13632000,39305000,4817200,30889000,46893000,42994000,39108000,24913000,26480000,86671000,30046000,52590000,72564000,26977000,46199000,37036000,66652000,42900000,47795000,10141000,25823000,52882000,53836000,23517000,56194000,28087000,25998000,34718000,19844000,35899000,9270800,44193000,21417000,1604700,54582000,36470000,45627000,20812000,67512000,61413000,14345000,52529000,106180000,106640000,31547000,26397000,47565000,26734000,53931000,72031000,33122000,3754400,33412000,41177000,40447000,37533000,69996000,52711000
P07357,Complement component C8 alpha chain (Complement component 8 subunit alpha),C8A,132330000,123130000,80586000,160270000,34559000,78353000,46061000,124240000,74357000,257320000,73266000,61548000,31787000,105860000,125580000,130600000,32720000,96762000,15900000,40516000,120120000,109470000,41179000,107310000,119440000,79962000,94068000,132820000,163390000,50728000,55220000,39127000,148810000,167240000,171510000,8769900,75065000,43464000,57557000,65082000,93674000,63449000,158250000,105860000,16371000,94334000,2828600,88390000,16174000,10094000,94548000,47359000,96860000,50080000,108340000,93891000,8509300,57882000,131200000,139240000,53609000,94875000,72200000,41589000,135340000,147890000,46647000,9956000,68185000,134190000,74073000,103900000,215510000,118450000
P07358,Complement component C8 beta chain (Complement component 8 subunit beta),C8B,43366000,52525000,48162000,65423000,25675000,41760000,13376000,178570000,25484000,8698000,22477000,25000000,40694000,41057000,34077000,55369000,19418000,39707000,3883600,36053000,69811000,39770000,60914000,41652000,41593000,109100000,46679000,47048000,72180000,22408000,18078000,34489000,50248000,108770000,69513000,6604400,28261000,42528000,61508000,45615000,63904000,41895000,75395000,51280000,15141000,38036000,3476100,44450000,0,5813700,91266000,47139000,30775000,13296000,77536000,102780000,9078900,63697000,103780000,120950000,41048000,36285000,132460000,25823000,48061000,55216000,16647000,7999800,30009000,42761000,84018000,62588000,133550000,49314000
P07360,Complement component C8 gamma chain,C8G,52234000,55685000,31139000,52766000,37038000,24125000,10570000,110170000,19880000,59604000,19324000,8961500,21907000,22341000,44680000,46251000,12771000,32981000,7824100,25288000,58421000,36328000,23714000,67481000,42491000,63456000,42324000,51631000,72419000,17916000,18306000,33507000,39540000,83256000,58493000,6246400,28650000,26938000,51921000,28254000,48027000,25336000,50730000,33641000,19060000,28346000,3211900,25294000,2220300,5685300,59574000,49643000,28231000,9420700,60601000,56622000,10626000,50177000,79834000,109900000,32474000,30050000,69077000,19305000,44459000,64083000,33370000,4251700,27941000,44728000,40216000,38067000,121940000,48656000
P07737,Profilin-1 (Epididymis tissue protein Li 184a) (Profilin I),PFN1,989530,3832100,290420,7011100,7010400,17918000,2576400,20607000,213420,0,0,0,3900900,1072500,3833000,10359000,115640,434320,247510,5915900,9337000,3915100,7384700,8448600,5831000,9016500,2935400,6922400,9667800,28534000,2950900,3259000,57286000,24848000,25648000,3042800,33506000,11190000,0,3053400,51222000,2596100,5324800,70010000,4180700,12721000,33033000,4619100,0,1680100,37234000,1031300,124080000,11715000,49557000,73582000,365990,45154000,84055000,1720800,70752000,737730,7427000,23431000,5641900,15442000,1938300,2139900,9656700,2007200,12873000,7455600,2452800,10469000
P07738,"Bisphosphoglycerate mutase, BPGM, EC 5.4.2.4 (2,3-bisphosphoglycerate mutase, erythrocyte) (2,3-bisphosphoglycerate synthase, EC 5.4.2.11) (2,3-diphosphoglycerate mutase, DPGM) (BPG-dependent PGAM)",BPGM,441940,3784600,347520,312060,0,296160,586770,693930,302370,0,0,786370,0,520230,406620,0,303420,378490,115220,0,251180,215240,168500,0,191190,2287500,0,226160,519070,1641300,2229600,0,0,556190,664710,0,0,3571900,681610,753960,69251000,726590,1327800,673390,0,300400,0,4771400,0,91277,532780,1899300,172420,4689200,9904400,4882800,0,498910,208290,3016600,504750,659300,590180,0,995420,0,5079000,109400,0,846630,0,51876,656190,136840
P08185,"Corticosteroid-binding globulin, CBG (Serpin A6) (Transcortin)",SERPINA6,3204400,2460800,3456300,6485100,50707000,6151800,1204500,74252000,1348200,68019,0,6702800,28091000,1286900,14013000,2512600,1249300,3777200,2186600,24292000,19467000,2541400,79538000,2216600,594910,168660000,1673500,2003600,2496300,3540800,6832300,67038000,3150900,21497000,1438700,21408000,1520500,105860000,132030000,2234200,180310000,44469,6226100,3409700,13587000,6130100,24196000,355860,44215000,2034400,126690000,1415400,1971400,762930,165330000,182570000,24761000,162490000,172590000,378430016,128090000,1821800,115750000,22006000,6628300,3028800,10447000,9385100,4571000,8602300,60980000,3604000,63728000,10936000
P08519,"Apolipoprotein(a), Apo(a), Lp(a), EC 3.4.21.-",LPA,235850,628250,0,6805500,0,268050000,9913700,448680000,0,1271200,7300400,17399000,5625200,27338000,33205000,62987000,14141000,1669700,1411200,17883000,229760000,3570300,34098000,15189000,2373400,326340,22317000,164310000,24896000,14976000,0,265340000,2521000,6129600,49340000,4333900,42937000,89980000,8972200,46173000,7703800,249510000,17546000,6000900,0,7993600,416270,79983000,1343100,44091,36861000,17291000,2289000,180950000,30440000,1129900,527650,417390,2676500,1503900,896800,2672800,3793600,18831000,23781000,625440000,87704000,2142200,6697700,30883000,10357000,1577900,26841000,20109000
P08571,"Monocyte differentiation antigen CD14 (Myeloid cell-specific leucine-rich glycoprotein) (CD antigen CD14) [Cleaved into: Monocyte differentiation antigen CD14, urinary form; Monocyte differentiation antigen CD14, membrane-bound form ]",CD14,30003000,49486000,18733000,25141000,5310900,16694000,17382000,20309000,12363000,23891000,5328400,7854300,7439700,36564000,17089000,16959000,8021200,16892000,4580100,6632800,24497000,29901000,7170800,15347000,38721000,10913000,4518200,24511000,15905000,7083100,7535800,6373300,9544300,25810000,20456000,3639600,16110000,3909400,12326000,5657100,10781000,1019300,23886000,12983000,7813000,8076000,744820,12041000,980250,1313600,14730000,9343400,5632000,6379800,7239200,9470900,568820,5673700,10380000,81285000,19680000,27760000,11745000,6498200,17953000,24429000,15877000,941530,7872800,13305000,17135000,13556000,37697000,20877000
