Uniprot_Id,Protein_Name,Gene_Name,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M28,M29,M30
P15121,Aldo-keto reductase family 1 member B1 (EC 1.1.1.300) (EC 1.1.1.372) (EC 1.1.1.54) (Aldehyde reductase) (Aldose reductase) (AR) (EC 1.1.1.21),AKR1B1 ALDR1 ALR2,20427000,194270000,177330000,202870000,145350000,102080000,22209000,32648000,11631000,39046000,15984000,57405000,13873000,53514000,9513000,38579000,62572000,61617000,78824000,87301000,74578000,213290000,96914000,48999000,82634000,15579000,73845000,86149000,29259000,155720000
P15144,Aminopeptidase N (AP-N) (hAPN) (EC 3.4.11.2) (Alanyl aminopeptidase) (Aminopeptidase M) (AP-M) (Microsomal aminopeptidase) (Myeloid plasma membrane glycoprotein CD13) (gp150) (CD antigen CD13),ANPEP APN CD13 PEPN,813689984,497390016,406710016,254780000,199210000,1196400000,507129984,651100032,830300032,176350000,512140000,289750016,673470016,477380000,328190016,745489984,250240000,427529984,394660000,578720000,792249984,400020000,750470016,676849984,1125200000,378960000,749939968,242360000,536680000,614019968
P15289,Arylsulfatase A (ASA) (EC 3.1.6.8) (Cerebroside-sulfatase) [Cleaved into: Arylsulfatase A component B; Arylsulfatase A component C],ARSA,41869000,21471000,17576000,28228000,58028000,43585000,49460000,26813000,21123000,33332000,29222000,31839000,15134000,28194000,13063000,9665800,22764000,26933000,79514000,60012000,75246000,59080000,27027000,94189000,46018000,46277000,39973000,21543000,68839000,15369000
P15291,"Beta-1,4-galactosyltransferase 1 (Beta-1,4-GalTase 1) (Beta4Gal-T1) (b4Gal-T1) (EC 2.4.1.-) (Beta-N-acetylglucosaminyl-glycolipid beta-1,4-galactosyltransferase) (Beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase) (EC 2.4.1.38) (Lactose synthase A protein) (EC 2.4.1.22) (N-acetyllactosamine synthase) (EC 2.4.1.90) (Nal synthase) (Neolactotriaosylceramide beta-1,4-galactosyltransferase) (EC 2.4.1.275) (UDP-Gal:beta-GlcNAc beta-1,4-galactosyltransferase 1) (UDP-galactose:beta-N-acetylglucosamine beta-1,4-galactosyltransferase 1) [Cleaved into: Processed beta-1,4-galactosyltransferase 1]",B4GALT1 GGTB2,24587000,49954000,35276000,35717000,54966000,38926000,78149000,122500000,79193000,36618000,33253000,43863000,23953000,38593000,14218000,4721200,25196000,19882000,1138200,83727000,70054000,62591000,42075000,97252000,49083000,30319000,47226000,21927000,33699000,47910000
P15309,Prostatic acid phosphatase (PAP) (EC 3.1.3.2) (5'-nucleotidase) (5'-NT) (EC 3.1.3.5) (Acid phosphatase 3) (Ecto-5'-nucleotidase) (Protein tyrosine phosphatase ACP3) (EC 3.1.3.48) (Thiamine monophosphatase) (TMPase) [Cleaved into: PAPf39],ACP3 ACPP,11687999488,18940999680,5079300096,7316299776,6992300032,16997999616,9254099968,15367999488,14986999808,5534000128,11687999488,7111199744,14225000448,7707899904,5788899840,7191199744,4654199808,15898000384,10478000128,7590799872,37217001472,16986000384,27253999616,18936000512,25820000256,20226000896,16750000128,6772199936,23964000256,9505999872
P15311,Ezrin (Cytovillin) (Villin-2) (p81),EZR VIL2,34575000,36068000,31270000,25113000,38267000,39424000,22860000,17029000,81506000,18069000,21441000,28850000,16572000,43664000,28282000,32381000,18160000,13852000,49528000,45305000,57603000,55356000,62185000,76686000,66217000,67791000,29840000,39219000,66541000,28693000
P15586,N-acetylglucosamine-6-sulfatase (EC 3.1.6.14) (Glucosamine-6-sulfatase) (G6S),GNS,16857000,14488000,13738000,13420000,11770000,30822000,14498000,0,24634000,15373000,28480000,0,28940000,25906000,7584700,21144000,3249800,35718000,0,11259000,30242000,27971000,41191000,16868000,16586000,17587000,16004000,55093000,15782000,13325000
P15907,"Beta-galactoside alpha-2,6-sialyltransferase 1 (Alpha 2,6-ST 1) (EC 2.4.3.1) (B-cell antigen CD75) (CMP-N-acetylneuraminate-beta-galactosamide-alpha-2,6-sialyltransferase 1) (ST6Gal I) (ST6GalI) (Sialyltransferase 1)",ST6GAL1 SIAT1,7923200,22495000,6453700,6903100,9246400,0,0,7220300,2558500,4240300,7539600,5310700,13242000,15242000,3567500,5135100,3164300,10695000,0,1418400,31396000,6474600,15839000,6562900,14612000,6966300,11550000,5041100,8155700,7798300
P16035,Metalloproteinase inhibitor 2 (CSC-21K) (Tissue inhibitor of metalloproteinases 2) (TIMP-2),TIMP2,68200000,117670000,113240000,112050000,82174000,30290000,80937000,52587000,63137000,60469000,68882000,39292000,62653000,72134000,30097000,28458000,83610000,128880000,56667000,47511000,343089984,172750000,194550000,127090000,85804000,106920000,135290000,59454000,140320000,142830000
P16070,CD44 antigen (CDw44) (Epican) (Extracellular matrix receptor III) (ECMR-III) (GP90 lymphocyte homing/adhesion receptor) (HUTCH-I) (Heparan sulfate proteoglycan) (Hermes antigen) (Hyaluronate receptor) (Phagocytic glycoprotein 1) (PGP-1) (Phagocytic glycoprotein I) (PGP-I) (CD antigen CD44),CD44 LHR MDU2 MDU3 MIC4,15844000,9454300,30844000,7246900,6737700,25817000,13569000,0,48321000,20782000,16196000,8612100,27464000,22523000,9489200,36329000,11028000,21596000,0,25746000,27372000,15149000,5193000,8579000,0,30026000,26750000,7750300,28163000,15402000
P16152,"Carbonyl reductase [NADPH] 1 (EC 1.1.1.184) (15-hydroxyprostaglandin dehydrogenase [NADP(+)]) (EC 1.1.1.196, EC 1.1.1.197) (20-beta-hydroxysteroid dehydrogenase) (Alcohol dehydrogenase [NAD(P)+] CBR1) (EC 1.1.1.71) (NADPH-dependent carbonyl reductase 1) (Prostaglandin 9-ketoreductase) (PG-9-KR) (Prostaglandin-E(2) 9-reductase) (EC 1.1.1.189) (Short chain dehydrogenase/reductase family 21C member 1)",CBR1 CBR CRN SDR21C1,24617000,30716000,26090000,13953000,20447000,68785000,22835000,11421000,4545900,12756000,27155000,24170000,25234000,38828000,28719000,18775000,3059800,16046000,5467400,7483700,61193000,32037000,29385000,23460000,38480000,29599000,18666000,15612000,34870000,13982000
P16278,Beta-galactosidase (EC 3.2.1.23) (Acid beta-galactosidase) (Lactase) (Elastin receptor 1),GLB1 ELNR1,25708000,76324000,24523000,14517000,25100000,20512000,16950000,31494000,76227000,23163000,17122000,19192000,11594000,21694000,11966000,10193000,14824000,22775000,0,64939000,74140000,60596000,45131000,85246000,76394000,14512000,21929000,24326000,70357000,20447000
P16870,Carboxypeptidase E (CPE) (EC 3.4.17.10) (Carboxypeptidase H) (CPH) (Enkephalin convertase) (Prohormone-processing carboxypeptidase),CPE,786200000,1692300032,1220099968,737920000,537369984,1787000064,842019968,2025799936,1221900032,574969984,873070016,759590016,768819968,766990016,901500032,890080000,689769984,1193299968,517550016,1175800064,2442599936,1233299968,1603200000,1152099968,1488400000,1188700032,1288000000,565260032,786670016,745080000
P17050,Alpha-N-acetylgalactosaminidase (EC 3.2.1.49) (Alpha-galactosidase B),NAGA,16145000,18673000,13203000,9356600,10147000,11799000,12554000,6297100,8610700,11328000,8631200,9186800,8630400,10294000,5662200,7580800,12949000,0,26360000,0,30834000,17898000,17005000,36667000,14897000,20199000,17881000,7499700,21810000,9944900
P17066,Heat shock 70 kDa protein 6 (Heat shock 70 kDa protein B'),HSPA6 HSP70B',133170000,0,86667000,62406000,88684000,0,0,41447000,164710000,66350000,116060000,91781000,73568000,134210000,96776000,107170000,50628000,55569000,167890000,61773000,192340000,111800000,75290000,263380000,263840000,122000000,7655200,143110000,224570000,81566000
P17174,"Aspartate aminotransferase, cytoplasmic (cAspAT) (EC 2.6.1.1) (EC 2.6.1.3) (Cysteine aminotransferase, cytoplasmic) (Cysteine transaminase, cytoplasmic) (cCAT) (Glutamate oxaloacetate transaminase 1) (Transaminase A)",GOT1,16760000,41443000,16291000,28054000,13961000,46339000,12016000,22263000,220100000,7992000,13319000,9021500,1508900,9162600,9062800,9968500,311760,0,1451800,82035000,53485000,23398000,64274000,126470000,82921000,19151000,17045000,11249000,63277000,8119100
P17405,"Sphingomyelin phosphodiesterase (EC 3.1.4.12) (EC 3.1.4.3) (Acid sphingomyelinase) (aSMase) [Cleaved into: Sphingomyelin phosphodiesterase, processed form]",SMPD1 ASM,41812000,104120000,59909000,70789000,37839000,50320000,61564000,17106000,56930000,62630000,39053000,73853000,55701000,77050000,0,234180000,32153000,52558000,51057000,44172000,97352000,147860000,95476000,189410000,146410000,38055000,94119000,41723000,46477000,55729000
P17900,Ganglioside GM2 activator (Cerebroside sulfate activator protein) (GM2-AP) (Sphingolipid activator protein 3) (SAP-3) [Cleaved into: Ganglioside GM2 activator isoform short],GM2A,18980000,40516000,43296000,31198000,23176000,20769000,5425800,19502000,34045000,17280000,16677000,12441000,9625000,12609000,11910000,8006000,12811000,14766000,19465000,28408000,51980000,66451000,18672000,22287000,40689000,73415000,59457000,40192000,41862000,27591000
P17931,Galectin-3 (Gal-3) (35 kDa lectin) (Carbohydrate-binding protein 35) (CBP 35) (Galactose-specific lectin 3) (Galactoside-binding protein) (GALBP) (IgE-binding protein) (L-31) (Laminin-binding protein) (Lectin L-29) (Mac-2 antigen),LGALS3 MAC2,4733300,16517000,16866000,15157000,9337900,14816000,0,6917900,6626200,17422000,7048800,14065000,14402000,12759000,10316000,11511000,4774300,24951000,9318500,8981100,39453000,13735000,19423000,20204000,13397000,10119000,17220000,8295900,14254000,8700700
P17987,T-complex protein 1 subunit alpha (TCP-1-alpha) (CCT-alpha),TCP1 CCT1 CCTA,9823700,17664000,0,0,11931000,754070,5349200,0,12438000,5287500,13759000,7852700,5444400,14632000,15317000,8237800,4007500,0,0,7329000,20114000,38404000,16038000,18141000,11847000,18214000,15640000,18808000,27008000,10118000
P18065,Insulin-like growth factor-binding protein 2 (IBP-2) (IGF-binding protein 2) (IGFBP-2),IGFBP2 BP2 IBP2,26745000,114190000,67567000,34185000,41100000,26522000,24519000,30856000,38597000,19006000,15627000,6128800,8065800,4252700,9789800,4009500,44944000,28824000,95372000,79354000,212180000,77798000,62757000,89369000,30731000,19272000,37014000,32313000,70678000,58946000
P18669,Phosphoglycerate mutase 1 (EC 5.4.2.11) (EC 5.4.2.4) (BPG-dependent PGAM 1) (Phosphoglycerate mutase isozyme B) (PGAM-B),PGAM1 PGAMA CDABP0006,33197000,128310000,79438000,22785000,29270000,34436000,12674000,36863000,37973000,42156000,38288000,21490000,16774000,32847000,22900000,20347000,12955000,16300000,135620000,24177000,121850000,102900000,62366000,227860000,138720000,44211000,30578000,25528000,50539000,16216000
P19021,Peptidyl-glycine alpha-amidating monooxygenase (PAM) [Includes: Peptidylglycine alpha-hydroxylating monooxygenase (PHM) (EC 1.14.17.3); Peptidyl-alpha-hydroxyglycine alpha-amidating lyase (EC 4.3.2.5) (Peptidylamidoglycolate lyase) (PAL)],PAM,11015000,12591000,9916800,0,0,21929000,0,22212000,0,7801900,9523100,15282000,8045400,8099100,6790300,15062000,4501000,13597000,0,0,22748000,17400000,15813000,15268000,20972000,10240000,0,7734700,23899000,6552500
P19440,Glutathione hydrolase 1 proenzyme (EC 3.4.19.13) (Gamma-glutamyltransferase 1) (Gamma-glutamyltranspeptidase 1) (GGT 1) (EC 2.3.2.2) (Leukotriene-C4 hydrolase) (EC 3.4.19.14) (CD antigen CD224) [Cleaved into: Glutathione hydrolase 1 heavy chain; Glutathione hydrolase 1 light chain],GGT1 GGT,139620000,97882000,65165000,89144000,42145000,177420000,62839000,117420000,200390000,75386000,51821000,65413000,84827000,120550000,62801000,64255000,53913000,174430000,118630000,186620000,352760000,78705000,238490000,184860000,272380000,124690000,87975000,59503000,255610000,86959000
P19652,Alpha-1-acid glycoprotein 2 (AGP 2) (Orosomucoid-2) (OMD 2),ORM2 AGP2,70649000,276780000,70419000,64390000,62472000,307710016,633230016,258850000,318840000,492289984,167860000,292230016,72195000,79158000,47956000,271150016,73539000,62782000,98084000,26199000,73299000,73592000,41324000,282020000,129760000,95582000,222730000,269940000,121820000,123870000
P19801,Amiloride-sensitive amine oxidase [copper-containing] (DAO) (Diamine oxidase) (EC 1.4.3.22) (Amiloride-binding protein 1) (Amine oxidase copper domain-containing protein 1) (Histaminase) (Kidney amine oxidase) (KAO),AOC1 ABP1 DAO1,27108000,11370000,29904000,19475000,25846000,4780600,3122900,6217000,13137000,44462000,11196000,36678000,9196000,20380000,11687000,19856000,0,148580000,9242900,36836000,117790000,4594300,17387000,117270000,310040000,14018000,8026300,8997600,111000000,49978000
P20142,Gastricsin (EC 3.4.23.3) (Pepsinogen C),PGC,1452099968,3628699904,1909799936,2567200000,4287399936,1953799936,4076600064,3692800000,1169400064,4035599872,1488899968,2529900032,1552099968,770419968,1299900032,915779968,1848400000,1611200000,2072099968,2431500032,881619968,5593200128,10193999872,5024699904,7842400256,2894099968,4126299904,2088499968,4213900032,4742499840
P20151,Kallikrein-2 (EC 3.4.21.35) (Glandular kallikrein-1) (hGK-1) (Tissue kallikrein-2),KLK2,614259968,504729984,940060032,408070016,535320000,736049984,571830016,661580032,353560000,553289984,782480000,494209984,479720000,213390000,705790016,181450000,304540000,623600000,394710016,94555000,1502099968,127790000,473630016,614700032,842560000,876480000,577289984,183020000,1122099968,352960000
P20155,Serine protease inhibitor Kazal-type 2 (Acrosin-trypsin inhibitor) (Epididymis tissue protein Li 172) (HUSI-II),SPINK2,83215000,95940000,34511000,128540000,214020000,34500000,97027000,57071000,168340000,47488000,92176000,117380000,131410000,79306000,157600000,108950000,143380000,40434000,141350000,182820000,509620000,279680000,133010000,167920000,35689000,68113000,0,126580000,250660000,60868000
P20337,Ras-related protein Rab-3B,RAB3B,54843000,77799000,62199000,45897000,37838000,47563000,25189000,43877000,95233000,37811000,91360000,41162000,80796000,67546000,37875000,56621000,23612000,64381000,46987000,94507000,83108000,33468000,59815000,52012000,102050000,120100000,47565000,38195000,73337000,47050000
P20933,N(4)-(beta-N-acetylglucosaminyl)-L-asparaginase (EC 3.5.1.26) (Aspartylglucosaminidase) (Glycosylasparaginase) (N4-(N-acetyl-beta-glucosaminyl)-L-asparagine amidase) [Cleaved into: Glycosylasparaginase alpha chain; Glycosylasparaginase beta chain],AGA,28735000,8596800,9277600,11981000,21309000,2847000,0,0,6763400,0,0,10852000,13385000,16461000,7522700,14217000,0,0,0,1129100,21698000,14520000,24482000,19120000,16436000,20615000,0,6021100,37270000,6565000
P21217,3-galactosyl-N-acetylglucosaminide 4-alpha-L-fucosyltransferase FUT3 (EC 2.4.1.65) (4-galactosyl-N-acetylglucosaminide 3-alpha-L-fucosyltransferase) (EC 2.4.1.152) (Alpha-3-fucosyltransferase FUT3) (EC 2.4.1.-) (Blood group Lewis alpha-4-fucosyltransferase) (Lewis FT) (Fucosyltransferase 3) (Fucosyltransferase III) (FucT-III),FUT3 FT3B LE,9334300,24196000,29890000,38662000,26154000,30389000,14174000,19606000,15839000,13213000,7502000,28323000,0,15798000,6871500,0,21334000,22908000,0,24535000,47400000,50485000,34352000,18449000,24063000,8791400,40250000,7137800,15329000,18447000
P21266,Glutathione S-transferase Mu 3 (EC 2.5.1.18) (GST class-mu 3) (GSTM3-3) (hGSTM3-3),GSTM3 GST5,16492000,60990000,35526000,28528000,44138000,40158000,22425000,13864000,113360000,18378000,57826000,13858000,16021000,61741000,28321000,48491000,15559000,9583800,46572000,68840000,62474000,62414000,38722000,159450000,121220000,43796000,34308000,69800000,87137000,40209000
P21741,Midkine (MK) (Amphiregulin-associated protein) (ARAP) (Midgestation and kidney protein) (Neurite outgrowth-promoting factor 2) (Neurite outgrowth-promoting protein),MDK MK1 NEGF2,4444700,10232000,6044500,0,0,0,0,4705900,0,4971900,5297600,6032000,6187200,6898200,5603000,5344000,0,6995400,0,4661300,7013100,6187700,10624000,5579300,8413300,7961700,0,8802000,12166000,6802900
P21810,Biglycan (Bone/cartilage proteoglycan I) (PG-S1),BGN SLRR1A,11738000,11043000,3783700,0,0,11720000,21080000,20170000,34975000,18878000,0,19497000,8039300,8451200,7739300,0,10493000,0,0,27726000,20390000,19627000,98386000,29568000,18489000,9478300,0,7647800,52816000,19424000
P21926,CD9 antigen (5H9 antigen) (Cell growth-inhibiting gene 2 protein) (Leukocyte antigen MIC3) (Motility-related protein) (MRP-1) (Tetraspanin-29) (Tspan-29) (p24) (CD antigen CD9),CD9 MIC3 TSPAN29 GIG2,101680000,422590016,179190000,208640000,110480000,487529984,287840000,344780000,370750016,308200000,219100000,166700000,332329984,206680000,290889984,118060000,111890000,358500000,221780000,90244000,811440000,85202000,359689984,288350016,535070016,669969984,484289984,139270000,744470016,346180000
P22234,Bifunctional phosphoribosylaminoimidazole carboxylase/phosphoribosylaminoimidazole succinocarboxamide synthetase (PAICS) [Includes: Phosphoribosylaminoimidazole carboxylase (EC 4.1.1.21) (AIR carboxylase) (AIRC); Phosphoribosylaminoimidazole succinocarboxamide synthetase (EC 6.3.2.6) (SAICAR synthetase)],PAICS ADE2 AIRC PAIS,5859000,11908000,17530000,6421700,0,21092000,9462300,21928000,11860000,6841200,14738000,0,0,0,6611500,0,0,10859000,0,0,31291000,28617000,36917000,13437000,23549000,26646000,15135000,29644000,21508000,10124000
P22314,Ubiquitin-like modifier-activating enzyme 1 (EC 6.2.1.45) (Protein A1S9) (Ubiquitin-activating enzyme E1),UBA1 A1S9T UBE1,25060000,38927000,31702000,32805000,25218000,31905000,22784000,53347000,65846000,27644000,36349000,27042000,24411000,36210000,30304000,19593000,19085000,42167000,0,99514000,77623000,37534000,38795000,60348000,40899000,41661000,21940000,40681000,48221000,19079000
